District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh,NDVI_mean,NDVI_max,NDVI_min,NDVI_std
Chau_Thanh,10.436532,105.313783,WS,T,20-03-2022,1.32,7760,0.0183693338185548,0.3265067934989929,0.308137459680438,0.1320261348038912,0.275356645400596,0.3499767707289835,0.0035868780687451,0.1514936983585357,0.1479068202897906,0.0460785343311727,0.5368170255097687,0.3499767707289835,0.5964837159184443,67.84516203408596,67.24867831816752,8.381962856547743,0.0173495803702378,0.3499767707289835,0.3597946059352478,0.7011946254361707,0.0781648548965146,0.1701128238508835
Chau_Thanh,10.430707,105.315671,WS,T,20-03-2022,1.54,7040,0.0184449050575494,0.3156684339046478,0.2972235288470983,0.1356099634120861,0.2937707586445432,0.3499767707289835,0.0076017272658646,0.1042854860424995,0.0966837587766349,0.0333702689347167,0.1313433968664157,0.3499767707289835,1.305775621065112,22.818536336452045,21.51276071538693,6.226679472795295,0.0250618801665649,0.3499767707289835,0.3584365909367699,0.7042997261776688,0.0784889870348704,0.1705393525427646
Chau_Thanh,10.434624,105.327551,WS,T,20-03-2022,2.53,7400,0.0099941603839397,0.1991494596004486,0.1891552992165088,0.0969862687091032,0.376805844186408,0.3499767707289835,0.0028550620190799,0.0585299544036388,0.0556748923845589,0.0250949775024006,0.5840786221715017,0.3499767707289835,0.910071247155964,18.02042268819648,17.11035144104051,4.641335827446257,0.1287684163276089,0.3499767707289835,0.3563362185789169,0.6769177565134482,0.0978161928129169,0.1586830721953258
Chau_Thanh,10.470305,105.287062,WS,T,25-03-2022,1.43,7000,0.0078690005466341,0.2659238278865814,0.2580548273399472,0.0953022802248597,0.1159791528091903,0.3499767707289835,0.0028725750744342,0.0651070326566696,0.0622344575822353,0.0234717565899093,0.5060979462064013,0.3499767707289835,0.7841560346402113,42.07531203120266,41.29115599656245,6.228139066692624,0.0276430903574249,0.3499767707289835,0.3667672227205429,0.6819332580700976,0.0493433136830767,0.1840055489335296
Chau_Thanh,10.434116,105.27315,WS,T,25-03-2022,2.2,7000,0.0146614927798509,0.4005095362663269,0.3858480434864759,0.1216233649601539,-0.05194413088278,0.3499767707289835,0.0035867537371814,0.1192256584763526,0.1156389047391712,0.0311781144080062,0.1639143235998482,0.3499767707289835,1.0943570521276758,27.30104280358948,26.2066857514618,5.130289117686037,0.0276388042498725,0.3499767707289835,0.3621571893670229,0.7323230525248766,0.046834545612503,0.1944577289383817
Chau_Thanh,10.494104,105.291042,WS,D,25-03-2022,1.76,7000,0.0076057091355323,0.4999300837516784,0.4923243746161461,0.1622935188313325,0.285821493841578,0.3499767707289835,0.0031737522222101,0.0772696286439895,0.0740958764217794,0.0314880691623936,0.3801032662105068,0.3499767707289835,0.6039478853539887,44.93966405809382,44.33571617273983,7.440961715952155,0.0114973790112793,0.3499767707289835,0.3622953009744587,0.6576842172023629,0.0632778020312032,0.1706921990902436
Chau_Thanh,10.43531,105.292557,WS,T,25-03-2022,1.87,7600,0.0395323187112808,0.5427244901657104,0.5031921714544296,0.1505266077816486,0.0775483999699974,0.3289060695739754,0.0047088414430618,0.0960804522037506,0.0913716107606887,0.0378756969856719,0.5751129700144102,0.3499767707289835,0.7001020507554493,115.25648011898546,114.55637806823002,13.542596179235025,0.0612920224931383,0.3289060695739754,0.3594784935840827,0.7214620085494238,0.0555135804798688,0.1867105029725326
Chau_Thanh,10.419561,105.277369,WS,T,25-03-2022,1.43,7200,0.0333231985569,0.5739067792892456,0.5405835807323456,0.1413482375442981,0.1982387480291358,0.3499767707289835,0.0051203295588493,0.1963666826486587,0.1912463530898094,0.0410040223971009,0.3099749371005775,0.3499767707289835,1.038924887810746,11.611525975679497,10.57260108786875,4.978851783913745,0.4739654367066143,0.3499767707289835,0.3619961515432622,0.7402206191675623,0.0515382397937118,0.1937069678952094
Chau_Thanh,10.443492,105.281103,WS,T,25-03-2022,3.3,8000,0.0172889400273561,0.3528922200202942,0.335603279992938,0.1292224979648987,-0.1898709811666458,0.3499767707289835,0.0027379540260881,0.0716050714254379,0.0688671173993498,0.0244985503144562,0.4389753394729956,0.3499767707289835,1.116863822439084,30.69665596798589,29.57979214554681,8.836261738604026,0.3949449488342355,0.3499767707289835,0.3633658437747568,0.7318709813973228,0.0457218880360932,0.1933601715052169
Chau_Thanh,10.458369,105.270803,WS,T,25-03-2022,1.87,7200,0.0226579718291759,0.2319348603487014,0.2092768885195255,0.1295343155662218,0.0413626112521264,0.3499767707289835,0.0055455067194998,0.0534874200820922,0.0479419133625924,0.0227363168261945,0.4580203814224849,0.3289060695739755,1.8013024170631955,29.926520240979738,28.125217823916543,8.398004960933388,-0.0395182897396513,0.3499767707289835,0.3689203188367558,0.7174684179577235,0.0389359387307374,0.1975556574739409
Chau_Thanh,10.470013,105.264425,WS,T,25-03-2022,1.54,7200,0.0429483614861965,0.5151846408843994,0.4722362793982029,0.2019163263340791,0.2772620268839733,0.3499767707289835,0.0044279866851866,0.072959654033184,0.0685316673479974,0.0305525372736156,0.2927563857417612,0.3499767707289835,1.916393931762666,93.22329083232368,91.306896900561,11.874248290994252,-0.0109784158472489,0.3499767707289835,0.3729032318794069,0.7048986818780839,0.0355379277374562,0.1966238881455445
Chau_Thanh,10.485812,105.267525,WS,T,25-03-2022,2.2,7040,0.0252238903194665,0.3416259288787842,0.3164020385593176,0.117224862302343,-0.1670773106764169,0.3499767707289835,0.0081459647044539,0.099463403224945,0.0913174385204911,0.0280169095223148,0.5154576924684492,0.3499767707289835,1.105648272075142,30.882784058136213,29.77713578606107,6.427973190223407,-0.0178079902881494,0.3499767707289835,0.372177477007201,0.6917302980506479,0.0371289698496515,0.1906803657472416
Chau_Thanh,10.400189,105.331053,WS,T,25-03-2022,1.32,7000,0.0360073298215866,0.525436520576477,0.4894291907548904,0.1816944087545077,0.0843476701661777,0.3499767707289835,0.0047741015441715,0.1175461411476135,0.1127720396034419,0.0379110575653612,0.324953819750565,0.3499767707289835,1.3817268869977692,36.74262516781599,35.36089828081822,8.81759721543909,0.446135657463224,0.3499767707289835,0.3559462396007297,0.7219416324095979,0.0847004846084657,0.1755267067059384
Chau_Thanh,10.384444,105.3447,WS,T,25-03-2022,2.09,8000,0.0390060991048812,0.3271298706531524,0.2881237715482712,0.1407773730655511,0.195823931633329,0.3499767707289835,0.0052672917954623,0.0886792689561843,0.083411977160722,0.0258540490331749,-0.215454327577601,0.3499767707289835,1.601102994178022,28.57615633329246,26.97505333911444,9.257789572530347,0.1495339024252519,0.3499767707289835,0.3567024537386978,0.7189961667334863,0.0830915487956834,0.1694888656394141
Chau_Thanh,10.391491,105.34899,WS,T,25-03-2022,2.2,7600,0.0516900494694709,0.4343963265419006,0.3827062770724296,0.1888415396213531,-0.1140905518703005,0.3499767707289835,0.0096721379086375,0.0781106576323509,0.0684385197237134,0.029200851979355,-0.050844824363959,0.3499767707289835,2.147466791381673,29.84487322730976,27.697406435928087,9.114415394708804,0.3413538172144474,0.3499767707289835,0.3572183078959168,0.7089695327098205,0.0895876105002004,0.164429066818873
Chau_Thanh,10.399353,105.356462,WS,T,25-03-2022,2.2,7000,0.0252342503517866,0.183064118027687,0.1578298676759004,0.0898380847026904,0.060194858104101,0.3499767707289835,0.0063750040717422,0.0454774349927902,0.0391024309210479,0.0211096085918446,0.2819935649514287,0.3499767707289835,1.0543953368661694,19.837490171509,18.783094834642828,5.485032512119043,0.3934958079359306,0.3499767707289835,0.347271587811962,0.6952635520419933,0.0973804282279144,0.1613091112170835
Chau_Thanh,10.417429,105.363577,WS,T,25-03-2022,3.3,6400,0.0298413559794425,0.4169521331787109,0.3871107771992683,0.146969220538934,0.3833046380080593,0.3499767707289835,0.0027051742654293,0.0957093387842178,0.0930041645187884,0.0312076589247832,0.1300213630746819,0.3499767707289835,1.3066244534244027,23.44442434929223,22.13779989586783,7.888939279521351,0.4157103906053773,0.3499767707289835,0.3410589708946346,0.6575860065379339,0.116468232840121,0.1468909933267459
Chau_Thanh,10.411649,105.370659,WS,T,25-03-2022,1.43,7760,0.0475374907255172,0.4045884609222412,0.3570509701967239,0.1457364651064078,-0.013830821644916,0.3499767707289835,0.0042026448063552,0.0582302026450634,0.0540275578387081,0.0285050293120245,0.5415660107918479,0.3499767707289835,1.876677371637533,12.065925535508216,10.189248163870683,6.345668612468325,0.0747897541049039,0.3499767707289835,0.3467060304329725,0.651611979713279,0.1331677181486202,0.1388047094723764
Chau_Thanh,10.405902,105.36283,WS,T,25-03-2022,2.53,8000,0.0205585472285747,0.5522093772888184,0.5316508300602436,0.168413142611583,0.0044304110811718,0.3499767707289835,0.0030975178815424,0.1004996970295906,0.0974021791480481,0.0327032820321619,0.3304998714508423,0.3499767707289835,1.6978305479349654,31.21982687870809,29.521996330773128,7.473793914471286,0.0147654065571816,0.3499767707289835,0.3505982789585324,0.6788060232734787,0.1084658796570261,0.154074699389045
Chau_Thanh,10.391149,105.359279,WS,T,25-03-2022,2.035,7040,0.0512710995972156,0.4437408447265625,0.3924697451293468,0.1938430053492387,0.4197917150399755,0.3499767707289835,0.0099654775112867,0.107663907110691,0.0976984295994043,0.0398548647140463,0.3608731668101106,0.3499767707289835,1.3812182221781055,21.880375875555472,20.499157653377367,7.041292099217629,0.2610576567190117,0.3499767707289835,0.3567602093534345,0.7001898965088251,0.0928755669204589,0.1625793246481924
Chau_Thanh,10.412537,105.321768,WS,T,25-03-2022,3.08,7000,0.0139150591567158,0.3659573197364807,0.3520422605797648,0.1141873193904757,0.0515726382894705,0.3499767707289835,0.0037093835417181,0.1076386049389839,0.1039292213972657,0.0249960158485919,0.2137983824524364,0.3499767707289835,0.4793638926866723,47.278532547964055,46.79916865527738,9.748182992087534,0.0840392701984521,0.3499767707289835,0.3589699854635212,0.7219224653552794,0.084473418873205,0.1750469462040271
Chau_Thanh,10.377238,105.165363,WS,T,25-03-2022,2.2,7200,0.0143343918025493,0.2700366079807281,0.2557022161781788,0.0980431226392587,-0.1960809708934596,0.3499767707289835,0.002519131405279,0.0475398413836956,0.0450207099784165,0.0231603810563683,-0.0668285100305403,0.3499767707289835,1.5005126976067404,49.67617044901992,48.175657751413176,7.158082223444637,-0.0236152876055541,0.3499767707289835,0.359738051463714,0.7318690228351818,0.0213926842024246,0.1899974979399474
Chau_Thanh,10.381544,105.174719,WS,T,25-03-2022,2.2,8000,0.0388079732656478,0.4686043262481689,0.429796352982521,0.1426131228605906,0.0337487454149297,0.3499767707289835,0.0027036336250603,0.073683314025402,0.0709796804003417,0.0328610666406651,0.3224415680702129,0.3499767707289835,1.884771962511515,43.51655121444007,41.63177925192856,7.316136147410068,-0.0336013830805072,0.3499767707289835,0.3591664145040221,0.7266475378612256,0.0228530541356857,0.1887777499666092
Chau_Thanh,10.37346,105.184697,WS,T,25-03-2022,1.65,6800,0.0117651103064417,0.2391711324453354,0.2274060221388936,0.1055709552019834,0.057587781769817,0.3499767707289835,0.0017900356324389,0.0581412464380264,0.0563512108055874,0.0233860357586915,0.1800323628411754,0.3499767707289835,2.346726695069135,31.74125603251166,29.394529337442528,7.478500012585742,-0.158005554235996,0.3499767707289835,0.3578935614356535,0.7300957663294845,0.0310857849693295,0.1865705264585062
Chau_Thanh,10.386546,105.19302,WS,T,24-03-2022,1.65,7200,0.0167845785617828,0.782475471496582,0.7656908929347992,0.2133795430262883,0.4074996215284768,0.3499767707289835,0.0055782967247068,0.1012732088565826,0.0956949121318757,0.0348944679213066,0.5614893836938808,0.3499767707289835,0.6555574195611659,45.43209492013744,44.77653750057628,10.909244002585092,0.4364605576977767,0.3499767707289835,0.3737535804162261,0.7221651540332027,0.0200044940659099,0.1895834043353048
Chau_Thanh,10.396044,105.180167,WS,T,24-03-2022,1.32,7200,0.0152250723913311,0.2948744893074035,0.2796494169160723,0.0950401342784365,0.1349687484365728,0.3499767707289835,0.002603204222396,0.1111631542444229,0.1085599500220269,0.0320903748273849,0.129103262500336,0.3499767707289835,0.4607556196273547,17.58981571509489,17.129060095467533,4.916579658319659,0.1046305689805238,0.3499767707289835,0.3646467654575431,0.7234660218232285,0.0176554795449821,0.1853063352303841
Chau_Thanh,10.389374,105.169781,WS,T,24-03-2022,2.09,7040,0.0086889220401644,0.587979793548584,0.5792908715084195,0.1661350676789879,0.0804477106347321,0.3499767707289835,0.0059106620028615,0.0666908845305442,0.0607802225276827,0.0248148130252957,0.2449811288930818,0.3499767707289835,0.5527363523043964,40.1665947427532,39.6138583904488,8.426584420934407,0.0033694051103787,0.3499767707289835,0.3723055313647687,0.7265395709730647,0.0154909764134291,0.1952566211139052
Chau_Thanh,10.395094,105.169245,WS,T,24-03-2022,3.85,7200,0.0320495925843715,0.3411509990692138,0.3091014064848423,0.136563903093338,0.072840919169148,0.3499767707289835,0.0049608303233981,0.0604084655642509,0.0554476352408528,0.0294773769875367,0.2245352624342541,0.3499767707289835,1.3259793785372909,46.61143098765823,45.28545160912094,8.156785187462487,0.0399422335909667,0.3499767707289835,0.3583255328261279,0.7280935732351149,0.0150862884512663,0.1905378425712905
Chau_Thanh,10.391781,105.161155,WS,T,24-03-2022,1.87,7040,0.0178416389971971,0.2933458983898163,0.2755042593926191,0.1199929522971312,0.0340558711588894,0.3499767707289835,0.0030890321359038,0.0765007957816124,0.0734117636457085,0.0269961263984441,0.2557284560106655,0.3499767707289835,1.3824699453409548,55.67888900374392,54.29641905840296,8.29050375162263,0.0188503712916368,0.3499767707289835,0.3727056582215087,0.7310951286449767,0.0130938428483555,0.1971923385201981
Chau_Thanh,10.379507,105.154892,WS,T,24-03-2022,1.32,7200,0.0302109979093074,0.4409618675708771,0.4107508696615696,0.1450207762420177,0.0758002525337368,0.3499767707289835,0.0039183930493891,0.0591961294412612,0.0552777363918721,0.0282277254077295,-0.0863237902676029,0.3499767707289835,1.2858072447340234,35.9268264943964,34.64101924966238,8.07426404966189,0.0194048573284783,0.3499767707289835,0.3605205363027921,0.7358395220939666,0.0175062573233862,0.1904481611490654
Chau_Thanh,10.378511,105.144998,WS,T,24-03-2022,1.65,8000,0.0093984398990869,0.2174013406038284,0.2080029007047414,0.1031896327932675,0.1393689978659453,0.3499767707289835,0.0011253304546698,0.0590772964060306,0.0579519659513607,0.0199559880498175,0.215712458454449,0.3499767707289835,1.1886137265306176,48.01693479370079,46.82832106717017,8.572865385669013,-0.0121346629883574,0.3499767707289835,0.3602132156603347,0.7379844307787631,0.0187118379633731,0.1950131881490835
Chau_Thanh,10.387123,105.119326,WS,T,24-03-2022,1.87,6800,0.0291861686855554,0.261725902557373,0.2325397338718176,0.0970678154379129,0.2487557616176919,0.3499767707289835,0.0051151607185602,0.062861680984497,0.0577465202659368,0.0246761841699481,-0.0205609889364543,0.3499767707289835,0.758608537746829,11.009251757258534,10.250643219511703,5.353586824771653,0.4639787216657777,0.3499767707289835,0.4177150676415177,0.7923764762793201,0.1605877732689963,0.1902774418309118
Chau_Thanh,10.394341,105.126836,WS,T,24-03-2022,4.4,7000,0.0384915955364704,0.7650726437568665,0.726581048220396,0.1695398457348346,0.2211141120414229,0.3499767707289835,0.0030367812141776,0.0680433586239814,0.0650065774098038,0.027569774693499,0.1929069840136695,0.3499767707289835,1.2186085681004355,84.40884847789705,83.19023990979662,14.03081146843973,0.506777255766022,0.3499767707289835,0.4013962316494619,0.8038392081608735,0.0990544251208242,0.2138561877692549
Chau_Thanh,10.395734,105.143745,WS,T,24-03-2022,1.76,6960,0.0117514580488204,0.239753857254982,0.2280023992061615,0.088981349642078,-0.1308260895710505,0.3499767707289835,0.0012122892076149,0.0682030618190765,0.0669907726114615,0.027776607661508,0.4647936883115711,0.3499767707289835,0.6893244636805964,49.88010561028225,49.19078114660165,7.693179137515329,0.2058461375052122,0.3499767707289835,0.3593497531764265,0.7409351935633137,0.0191875610567638,0.1957894263950766
Chau_Thanh,10.389594,105.147461,WS,T,24-03-2022,3.3,6400,0.0072715366259217,0.51565021276474,0.5083786761388183,0.1439171410476168,0.0268615177071858,0.3499767707289835,0.0030536090489476,0.1275876611471176,0.1245340520981699,0.0291094700340181,0.3228533132414633,0.3499767707289835,0.5163167144013212,70.92268370287816,70.40636698847683,10.020420898039571,-0.0146346197127537,0.3499767707289835,0.3734998203534352,0.7360796362505758,0.0157268438030301,0.2004691919159815
Chau_Thanh,10.426536,105.115181,WS,T,27-03-2022,1.43,7200,0.0232290048152208,0.3569135665893554,0.3336845617741346,0.0974037616203228,0.1804747962336335,0.3499767707289835,0.0024244431406259,0.052423570305109,0.049999127164483,0.0171580825932323,0.2120252657505673,0.3499767707289835,1.8215708457542212,25.627640126732345,23.806069280978125,6.78954049001732,-0.1130901609985919,0.3499767707289835,0.4177599650791926,0.803131891462167,0.1092134826548349,0.198377779441116
Chau_Thanh,10.419552,105.116409,WS,D,27-03-2022,3.3,7200,0.010389294475317,0.2078954577445984,0.1975061632692814,0.0771916106964151,-0.2207796258674838,0.3499767707289835,0.0019790469668805,0.0590463690459728,0.0570673220790922,0.018778683617711,0.4370835404401917,0.3499767707289835,0.7393677286422495,30.040161519077746,29.30079379043549,6.337915196425268,0.0006279163886117,0.3499767707289835,0.4207119480878341,0.7962839360573188,0.1146644787634298,0.1924887244555742
Chau_Thanh,10.403175,105.123726,WS,D,27-03-2022,4.4,6400,0.0232558846473693,0.2748485207557678,0.2515926361083984,0.126123597100377,0.0807976813272997,0.3499767707289835,0.0130579015240073,0.1218813806772232,0.1088234791532158,0.0338908402870098,0.3654905818508928,0.3499767707289835,0.7639560137251823,16.99953330197436,16.23557728824918,5.609425403107675,0.3048265126450036,0.3499767707289835,0.4096106695473434,0.7970836392124314,0.1093102362770625,0.2046688346573954
Chau_Thanh,10.399444,105.118528,WS,T,27-03-2022,1.65,7000,0.0194925386458635,0.4455039203166961,0.4260113816708326,0.1323963286976019,-0.1213257684268518,0.3499767707289835,0.0063857878558337,0.0769855380058288,0.070599750149995,0.0226957701767484,0.4321262097784668,0.3499767707289835,0.714263817209978,46.60170394316332,45.88744012595334,7.991937112509217,-0.081229379160259,0.3499767707289835,0.4181935426579221,0.7883918799859767,0.1505517638526053,0.188923272272572
Chau_Thanh,10.408214,105.131329,WS,T,27-03-2022,1.98,7000,0.0363566987216472,0.3914982378482818,0.3551415391266346,0.1385567049185435,0.2480534137206496,0.3499767707289835,0.0053244368173182,0.070569060742855,0.0652446239255368,0.0272036424217124,-0.1081616239787791,0.3499767707289835,1.1453258413371568,39.32864797782634,38.18332213648919,7.507002526063741,0.1548971185832532,0.3499767707289835,0.4046169511523836,0.8111616391722429,0.0622551797996267,0.2287585408973316
Chau_Thanh,10.408003,105.139183,WS,T,27-03-2022,2.64,7200,0.0131505662575364,0.2858184576034546,0.2726678913459182,0.0917435829217235,-0.1077726705290796,0.3499767707289835,0.0019025527872145,0.0846880450844764,0.0827854922972619,0.0251204481814056,0.2276620085924565,0.3499767707289835,1.1194201469238134,11.075438951602186,9.956018804678372,4.918521026116468,0.1516627761512306,0.3499767707289835,,,,
Chau_Thanh,10.41636,105.142144,WS,T,27-03-2022,1.43,7000,0.0314516276121139,0.3657092750072479,0.3342576473951339,0.1466256228586037,0.278473862192388,0.3499767707289835,0.0027513168752193,0.0993235409259796,0.0965722240507602,0.0400262840402623,0.3827725521128093,0.3499767707289835,0.7483843585806502,54.32064893058093,53.57226457200028,11.699580498820575,0.0332829259488889,0.3289060695739754,0.3853466322850779,0.7420164773194976,0.0241902960903506,0.2052099301180751
Chau_Thanh,10.399645,105.141286,WS,T,27-03-2022,5.5,8000,0.0274429228156805,0.1879170387983322,0.1604741159826517,0.0878748517483472,-0.0996629511136059,0.3499767707289835,0.0023520605172961,0.0909289568662643,0.0885768963489681,0.0256944887029627,0.3994395674237875,0.3499767707289835,1.0451653920043449,28.784696770596284,27.739531378591938,7.440592893826617,-0.0618559414239974,0.3499767707289835,0.3648559758201946,0.7436028446710584,0.0218590701553135,0.1988393505167304
Chau_Thanh,10.407581,105.1521,WS,T,27-03-2022,2.75,7000,0.0040841847658157,0.3293075561523437,0.325223371386528,0.0990940645337104,-0.0110718694697622,0.3499767707289835,0.0047799441963434,0.0494345426559448,0.0446545984596014,0.0218062853751083,0.0743279961916227,0.3499767707289835,0.85444193447699,13.11344497808955,12.25900304361256,4.6521692411668285,0.1084457974123104,0.3499767707289835,0.3753477964798968,0.7437839439463139,0.0179576126647154,0.203620558841631
Chau_Thanh,10.400025,105.152916,WS,T,27-03-2022,2.53,7000,0.0238573756068944,0.4876806735992431,0.4638232979923486,0.1452809479087591,0.37810267893698,0.3499767707289835,0.005545244552195,0.053270436823368,0.047725192271173,0.0238297765453656,0.3119991959275635,0.3499767707289835,1.2025530974532803,37.48937754824272,36.28682445078944,8.496201420968223,0.3536742627065942,0.3499767707289835,0.3644556177227413,0.7388626319147448,0.0166163664281362,0.1990106588871375
Chau_Thanh,10.42324,105.126544,WS,D,27-03-2022,1.87,7200,0.0151688009500503,0.4970671534538269,0.4818983525037765,0.1208262208849191,0.0481065228963322,0.3499767707289835,0.0021358150988817,0.0610546953976154,0.0589188802987337,0.0223866077139973,0.3094716275578776,0.3499767707289835,0.8621291149213229,19.818985101909288,18.956855986987964,6.766199083011452,0.6241115698098154,0.3499767707289835,0.4061062199267898,0.8121480790826172,0.0723347083451477,0.2168692115369547
Chau_Thanh,10.421066,105.136822,WS,D,27-03-2022,2.75,7000,0.0335310585796833,0.3731674253940582,0.3396363668143749,0.1204976633191108,0.4478954153868123,0.3499767707289835,0.0046655042096972,0.089079812169075,0.0844143079593777,0.027071344697227,0.3044602858528839,0.3499767707289835,1.3189433331005882,31.66766176662281,30.348718433522222,7.403246083382403,0.1426451480784514,0.3499767707289835,0.4086970885879958,0.8307912176217188,0.0450331704779032,0.229924007377568
Chau_Thanh,10.429339,105.125493,WS,D,27-03-2022,3.3,6800,0.0085866684094071,0.1449199467897415,0.1363332783803343,0.0513958403840661,-0.0136647806026496,0.3499767707289835,0.001151867210865,0.0582405216991901,0.0570886544883251,0.0146095288606981,0.2028327068201082,0.3289060695739754,1.3093807610524637,46.59193878254804,45.282558021495575,6.8692191337431145,0.0858198750410717,0.3499767707289835,0.4010939486711751,0.8152021261884641,0.0711002163602679,0.2169446723307004
Chau_Thanh,10.435839,105.132981,WS,D,27-03-2022,1.21,7920,0.0163809955120086,0.2438653856515884,0.2274843901395797,0.1152108029772838,0.3533621613530797,0.3499767707289835,0.0033228781539946,0.0947641432285308,0.0914412650745362,0.0278139025749017,0.4040765771582537,0.3499767707289835,1.6592084397247568,16.87459732260984,15.215388882885083,5.957921116357939,0.3494735687673639,0.3499767707289835,0.4022782188689096,0.8135259522357977,0.0544668548591184,0.2261653104327928
Chau_Thanh,10.429142,105.151556,WS,T,27-03-2022,3.08,7000,0.0389112532138824,0.574920117855072,0.5360088646411896,0.1901625449458758,0.0016574823970362,0.3499767707289835,0.0020436851773411,0.2036830335855484,0.2016393484082073,0.0418460823905964,-0.1431679224134459,0.3499767707289835,0.984344580397746,65.33179592827666,64.34745134787892,13.448584681919575,0.4919456490153969,0.3289060695739754,0.3910771436082881,0.7395910764284848,0.0209749095362645,0.2103731527411561
Chau_Thanh,10.438048,105.153225,WS,T,27-03-2022,5.5,8000,0.0200006738305091,0.2712498307228088,0.2512491568922996,0.1062017136563857,0.3128902793821749,0.3499767707289835,0.0042017572559416,0.0513757318258285,0.0471739745698869,0.0279395256501932,0.4396242266983763,0.3289060695739754,1.0588093693267595,32.30635837380886,31.247549004482103,6.362500415115883,0.3776912080478019,0.3499767707289835,0.3918592494672516,0.7344400089746355,0.0236992656917548,0.2083579651272256
Chau_Thanh,10.43062,105.165627,WS,T,27-03-2022,1.65,7600,0.0381519794464111,0.3418023884296417,0.3036504089832306,0.1008761934936046,0.3070750165710106,0.3499767707289835,0.0064298678189516,0.0419246964156627,0.0354948285967111,0.0206557204325993,0.1262058143824839,0.3499767707289835,1.3410179490629708,24.73386367185022,23.39284572278725,6.858360285071571,0.0472995350726332,0.3499767707289835,0.3906255047944522,0.7360340310988668,0.0195788996771603,0.2102550781954758
Chau_Thanh,10.428426,105.156744,WS,T,27-03-2022,1.65,7200,0.0136279854923486,0.2556011974811554,0.2419732119888067,0.1043934096271793,0.0816318603033216,0.3499767707289835,0.003655957756564,0.0558745972812175,0.0522186395246535,0.02564164797465,0.0076636180715345,0.3499767707289835,1.0751156615133168,27.85292549975141,26.777809838238092,6.247186129030018,0.1653041046115314,0.3499767707289835,0.3910649327994543,0.7398008282286087,0.0205167893766469,0.2104674889727907
Chau_Thanh,10.420174,105.16361,WS,T,27-03-2022,2.2,8000,0.0305356569588184,0.3347209393978119,0.3041852824389934,0.1152052981158097,-0.2417080581099795,0.3499767707289835,0.007138832937926,0.1459533870220184,0.1388145540840923,0.0326124210841953,0.1232130002857763,0.3499767707289835,1.0173424263914932,39.953584972989376,38.93624254659788,7.861191299338738,-0.0120530739183395,0.3499767707289835,0.3858631467682717,0.7386136853341299,0.0186264158863356,0.2073535979045463
Chau_Thanh,10.415236,105.156765,WS,T,27-03-2022,1.54,8000,0.0282238256186246,0.7367107272148132,0.7084869015961885,0.1778583838293949,0.1649719438480712,0.3499767707289835,0.00351910921745,0.0539737306535244,0.0504546214360743,0.0268524589482694,0.0542447475610549,0.3499767707289835,1.0532703822338545,52.75823368868181,51.70496330644796,10.546830795334548,0.0393138193962519,0.3499767707289835,0.3842866681510543,0.7420771956444425,0.019077232009422,0.2056242854935563
Chau_Thanh,10.420702,105.15698,WS,T,27-03-2022,3.3,7200,0.0413860380649566,0.7695608735084534,0.7281748354434967,0.1744178322454293,-0.0472083420428933,0.3499767707289835,0.0033545985352247,0.1104891449213028,0.107134546386078,0.0375606368451068,0.232641761136642,0.3499767707289835,0.9952152729779356,35.92460295584321,34.92938768286528,7.267856472204239,0.3656052232749143,0.3499767707289835,0.3864232353462045,0.7410252946378018,0.0191378331555783,0.2074751111931922
Chau_Thanh,10.422463,105.151846,WS,T,27-03-2022,2.75,7200,0.0653299167752265,0.3942123055458069,0.3288823887705803,0.1848186080654462,0.3354572162780103,0.3499767707289835,0.0022720017004758,0.0621126145124435,0.0598406128119677,0.0275693739919612,0.5039258593733037,0.3499767707289835,1.540222267268064,137.7937677473027,136.25354548003463,18.60286858815412,0.0223925552989493,0.3499767707289835,0.388101126351896,0.7403515006277912,0.0188952832004249,0.2087973091274303
Chau_Thanh,10.44819,105.181879,WS,T,26-03-2022,3.245,6400,0.02488674223423,0.3966372311115265,0.3717504888772964,0.1411440204828977,0.0834519997795916,0.3499767707289835,0.0039052120409905,0.0958328247070312,0.0919276126660406,0.0264578791645665,0.0552424874067692,0.3499767707289835,1.722774671479463,12.284599883112076,10.561825211632613,5.766082978885614,0.2742363775114474,0.3499767707289835,0.3882854298846259,0.7281240715487757,0.0223998014197952,0.2019880193562755
Chau_Thanh,10.447684,105.190977,WS,T,26-03-2022,1.98,8000,0.019253047183156,0.3652162849903106,0.3459632378071546,0.1280819204946359,0.0055538114778031,0.3499767707289835,0.0024789830204099,0.0725183710455894,0.0700393880251795,0.0241381252494951,0.4188395779238157,0.3499767707289835,1.070457457091718,44.47115679599892,43.4006993389072,9.31912372470023,0.1502686114720832,0.3499767707289835,0.3863819112939352,0.7234766952716368,0.0191385165131554,0.199150247005526
